Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
01-09-2021_19-15-19,ETH/USD,100,1292.354,1290.0,0.18214823492634694,-0.3278517650736531,0.51,False,Bittrex,Kraken
01-09-2021_19-15-20,XRP/USD,100,0.3311,0.33068,0.12684989429176424,-0.38315010570823577,0.51,False,Bittrex,Kraken
01-09-2021_19-15-20,BCH/USD,100,571.7,568.0,0.6471925835228346,-0.1028074164771654,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-20,BTC/USD,100,40548.7,40500.99,0.11766098543232983,-0.3923390145676702,0.51,False,Kraken,Bittrex
01-09-2021_19-15-21,ETH/USD,100,1292.347,1290.0,0.18160757134113206,-0.328392428658868,0.51,False,Bittrex,Kraken
01-09-2021_19-15-21,XRP/USD,100,0.3311,0.33068,0.12684989429176424,-0.38315010570823577,0.51,False,Bittrex,Kraken
01-09-2021_19-15-21,BCH/USD,100,570.56,568.0,0.44868199663487546,-0.30131800336512454,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-22,BTC/USD,100,40546.96,40535.35,0.028633465986107425,-0.32136653401389254,0.35,False,Binance US,Bittrex
01-09-2021_19-15-22,ETH/USD,100,1292.347,1290.0,0.18160757134113206,-0.328392428658868,0.51,False,Bittrex,Kraken
01-09-2021_19-15-22,XRP/USD,100,0.3311,0.3305,0.18121413470250358,-0.5687858652974964,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-23,BCH/USD,100,570.09,568.0,0.36660878106966127,-0.38339121893033873,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-23,BTC/USD,100,40546.2,40500.37,0.11303155412836338,-0.3969684458716366,0.51,False,Kraken,Bittrex
01-09-2021_19-15-24,ETH/USD,100,1291.126,1290.0,0.08721069825872738,-0.4227893017412726,0.51,False,Bittrex,Kraken
01-09-2021_19-15-24,XRP/USD,100,0.33084,0.3303,0.16322089227422332,-0.5867791077257767,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-25,BCH/USD,100,569.65,568.0,0.2896515404195519,-0.4603484595804481,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-25,BTC/USD,100,40545.4,40500.37,0.11106068752558573,-0.3989393124744143,0.51,False,Kraken,Bittrex
01-09-2021_19-15-25,ETH/USD,100,1291.126,1290.0,0.08721069825872738,-0.4227893017412726,0.51,False,Bittrex,Kraken
01-09-2021_19-15-26,XRP/USD,100,0.33083,0.3304,0.12997612066619896,-0.6200238793338011,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-26,BCH/USD,100,569.65,567.999,0.2898270868076808,-0.4601729131923192,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-27,BTC/USD,100,40542.4,40500.37,0.10366924503729141,-0.4063307549627086,0.51,False,Kraken,Bittrex
01-09-2021_19-15-27,ETH/USD,100,1291.124,1290.0,0.08705592956215077,-0.4229440704378492,0.51,False,Bittrex,Kraken
01-09-2021_19-15-28,XRP/USD,100,0.33083,0.3302,0.1904301302783966,-0.5595698697216034,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-28,BCH/USD,100,569.86,567.998,0.3267469202962072,-0.4232530797037928,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-29,BTC/USD,100,40542.0,40486.959,0.13576291253514242,-0.3742370874648576,0.51,False,Kraken,Bittrex
01-09-2021_19-15-29,ETH/USD,100,1291.121,1290.0,0.08682377561824915,-0.42317622438175084,0.51,False,Bittrex,Kraken
01-09-2021_19-15-30,XRP/USD,100,0.33052,0.33,0.1573278470289135,-0.39267215297108654,0.55,False,Bittrex,Binance US
01-09-2021_19-15-30,BCH/USD,100,569.69,567.997,0.29717916761749325,-0.45282083238250675,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-31,BTC/USD,100,40531.6,40486.95,0.11016096083056542,-0.3998390391694346,0.51,False,Kraken,Bittrex
01-09-2021_19-15-31,ETH/USD,100,1291.118,1289.76,0.10518016168932254,-0.40481983831067747,0.51,False,Bittrex,Kraken
01-09-2021_19-15-31,XRP/USD,100,0.33052,0.33,0.1573278470289135,-0.39267215297108654,0.55,False,Bittrex,Binance US
01-09-2021_19-15-32,BCH/USD,100,570.04,567.997,0.35839590204196314,-0.39160409795803686,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-32,BTC/USD,100,40531.81,40486.95,0.11067850165092698,-0.23932149834907301,0.35,False,Binance US,Bittrex
01-09-2021_19-15-32,ETH/USD,100,1291.118,1289.76,0.10518016168932254,-0.40481983831067747,0.51,False,Bittrex,Kraken
01-09-2021_19-15-33,XRP/USD,100,0.33052,0.33,0.1573278470289135,-0.39267215297108654,0.55,False,Bittrex,Binance US
01-09-2021_19-15-33,BCH/USD,100,570.04,567.996,0.35857132832783367,-0.3904286716721663,0.749,False,Coinbase Pro,Bittrex
01-09-2021_19-15-34,BTC/USD,100,40531.6,40474.09,0.14188929131838376,-0.3681107086816162,0.51,False,Kraken,Bittrex
01-09-2021_19-15-34,ETH/USD,100,1291.111,1289.67,0.11160930392507158,-0.39839069607492844,0.51,False,Bittrex,Kraken
01-09-2021_19-15-34,XRP/USD,100,0.33052,0.33,0.1573278470289135,-0.39267215297108654,0.55,False,Bittrex,Binance US
01-09-2021_19-15-35,BCH/USD,100,570.01,567.996,0.35332713461167525,-0.39567286538832475,0.749,False,Coinbase Pro,Bittrex
01-09-2021_19-15-35,BTC/USD,100,40531.6,40474.09,0.14188929131838376,-0.3681107086816162,0.51,False,Kraken,Bittrex
01-09-2021_19-15-36,ETH/USD,100,1291.107,1290.0,0.08574037628174667,-0.4242596237182533,0.51,False,Bittrex,Kraken
01-09-2021_19-15-36,XRP/USD,100,0.33052,0.33,0.1573278470289135,-0.39267215297108654,0.55,False,Bittrex,Binance US
01-09-2021_19-15-37,BCH/USD,100,569.75,567.998,0.3075032909170606,-0.4424967090829394,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-37,BTC/USD,100,40531.65,40474.099,0.14199027179993776,-0.20800972820006222,0.35,False,Binance US,Bittrex
01-09-2021_19-15-37,ETH/USD,100,1291.107,1290.0,0.08574037628174667,-0.4242596237182533,0.51,False,Bittrex,Kraken
01-09-2021_19-15-38,XRP/USD,100,0.33052,0.33,0.1573278470289135,-0.39267215297108654,0.55,False,Bittrex,Binance US
01-09-2021_19-15-38,BCH/USD,100,569.75,567.997,0.30767880649408386,-0.44232119350591614,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-39,BTC/USD,100,40531.6,40474.102,0.14185968478915115,-0.3681403152108489,0.51,False,Kraken,Bittrex
01-09-2021_19-15-40,ETH/USD,100,1291.101,1289.89,0.09379591526921693,-0.4162040847307831,0.51,False,Bittrex,Kraken
01-09-2021_19-15-40,XRP/USD,100,0.33052,0.3299,0.1875832022267802,-0.5624167977732197,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-40,BCH/USD,100,569.66,567.998,0.2917529754590319,-0.4582470245409681,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-41,BTC/USD,100,40531.6,40466.05,0.16172566590017576,-0.3482743340998242,0.51,False,Kraken,Bittrex
01-09-2021_19-15-41,ETH/USD,100,1291.099,1289.86,0.09596475560743466,-0.15411524439256535,0.25008,False,Bittrex,Binance US
01-09-2021_19-15-41,XRP/USD,100,0.33052,0.3299,0.1875832022267802,-0.5624167977732197,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-42,BCH/USD,100,569.73,567.998,0.3040036508521529,-0.4459963491478471,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-42,BTC/USD,100,40537.9,40466.05,0.17724154433258393,-0.17275845566741604,0.35,False,Binance US,Bittrex
01-09-2021_19-15-43,ETH/USD,100,1291.095,1289.02,0.1607162912101778,-0.3482837087898222,0.509,False,Bittrex,Kraken
01-09-2021_19-15-43,XRP/USD,100,0.33012,0.3298,0.09693444807949911,-0.6530655519205009,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-44,BCH/USD,100,569.89,567.997,0.3321693660180086,-0.4178306339819914,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-44,BTC/USD,100,40535.04,40486.28,0.12029098774788932,-0.22970901225211066,0.35,False,Binance US,Bittrex
01-09-2021_19-15-44,ETH/USD,100,1291.095,1289.02,0.1607162912101778,-0.3482837087898222,0.509,False,Bittrex,Kraken
01-09-2021_19-15-45,XRP/USD,100,0.33012,0.3298,0.09693444807949911,-0.6530655519205009,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-45,BCH/USD,100,569.89,567.997,0.3321693660180086,-0.4178306339819914,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-46,BTC/USD,100,40542.7,40486.28,0.13916192064168953,-0.3708380793583105,0.51,False,Kraken,Bittrex
01-09-2021_19-15-47,ETH/USD,100,1291.091,1289.68,0.10928741661120951,-0.6407125833887904,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-47,XRP/USD,100,0.33012,0.33,0.03635041802981007,-0.7136495819701899,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-47,BCH/USD,100,569.47,567.997,0.2586615625054999,-0.4913384374945001,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-48,BTC/USD,100,40551.02,40502.404,0.1198884762947875,-0.23011152370521248,0.35,False,Binance US,Bittrex
01-09-2021_19-15-48,ETH/USD,100,1291.091,1289.98,0.08605125432675749,-0.6639487456732425,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-49,XRP/USD,100,0.33012,0.3299,0.06664243305464618,-0.6833575669453538,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-49,BCH/USD,100,569.47,567.997,0.2586615625054999,-0.4913384374945001,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-49,BTC/USD,100,40550.71,40502.404,0.11912491791141724,-0.23087508208858273,0.35,False,Binance US,Bittrex
01-09-2021_19-15-50,ETH/USD,100,1291.086,1289.97,0.08643885844939729,-0.6635611415506028,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-50,XRP/USD,100,0.33012,0.3299,0.06664243305464618,-0.6833575669453538,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-50,BCH/USD,100,569.3,567.997,0.22887756894431713,-0.5211224310556829,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-51,BTC/USD,100,40550.71,40502.39,0.11915944258435848,-0.2308405574156415,0.35,False,Binance US,Bittrex
01-09-2021_19-15-52,ETH/USD,100,1291.086,1289.94,0.08876248367652954,-0.6612375163234705,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-52,XRP/USD,100,0.33013,0.33,0.03937842668038757,-0.7106215733196124,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-53,BCH/USD,100,569.31,567.997,0.2306300609509737,-0.5193699390490263,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-53,BTC/USD,100,40553.67,40502.39,0.12644971466207336,-0.22355028533792662,0.35,False,Binance US,Bittrex
01-09-2021_19-15-54,ETH/USD,100,1291.19,1290.17,0.07899689433778002,-0.28100310566222,0.36,False,Binance US,Kraken
01-09-2021_19-15-54,XRP/USD,100,0.33012,0.3299,0.06664243305464618,-0.6833575669453538,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-54,BCH/USD,100,569.31,567.997,0.2306300609509737,-0.5193699390490263,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-15-55,BTC/USD,100,40553.67,40502.53,0.12610449313218614,-0.22389550686781384,0.35,False,Binance US,Bittrex
01-09-2021_19-15-55,ETH/USD,100,1291.017,1290.17,0.06560719184952483,-0.44439280815047516,0.51,False,Bittrex,Kraken
01-09-2021_19-15-56,XRP/USD,100,0.33012,0.33,0.03635041802981007,-0.7136495819701899,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-56,BCH/USD,100,569.2,567.94,0.22136331693604896,-0.5386366830639511,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-15-57,BTC/USD,100,40573.84,40502.53,0.1757536383048725,-0.17424636169512747,0.35,False,Binance US,Bittrex
01-09-2021_19-15-57,ETH/USD,100,1291.29,1290.59,0.05420935653494145,-0.5457906434650586,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-15-57,XRP/USD,100,0.331,0.33,0.3021148036253779,-0.4478851963746221,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-15-58,BCH/USD,100,569.16,567.82,0.23543467566236528,-0.5245653243376347,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-15-58,BTC/USD,100,40573.84,40535.36,0.09483943348718271,-0.25516056651281727,0.35,False,Binance US,Bittrex
01-09-2021_19-15-58,ETH/USD,100,1291.28,1290.59,0.053435350969584794,-0.5465646490304152,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-15-59,XRP/USD,100,0.331,0.33,0.3021148036253779,-0.2078851963746221,0.51,False,Bittrex,Kraken
01-09-2021_19-15-59,BCH/USD,100,569.16,567.81,0.23719165085389396,-0.522782349146106,0.7599739999999999,False,Coinbase Pro,Kraken
01-09-2021_19-15-59,BTC/USD,100,40567.27,40527.56,0.09788679395975901,-0.652113206040241,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-00,ETH/USD,100,1291.16,1290.6,0.04337185166828068,-0.5566281483317193,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-00,XRP/USD,100,0.33041,0.33,0.12408825398745982,-0.3859117460125402,0.51,False,Bittrex,Kraken
01-09-2021_19-16-01,BCH/USD,100,569.42,567.997,0.24990341048786516,-0.5000965895121349,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-01,BTC/USD,100,40568.57,40527.56,0.10108810835580853,-0.24891189164419145,0.35,False,Binance US,Bittrex
01-09-2021_19-16-02,ETH/USD,100,1291.009,1289.91,0.08512721445008771,-0.6648727855499122,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-02,XRP/USD,100,0.3301,0.33,0.03029385034837594,-0.7297061496516241,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-16-03,BCH/USD,100,569.4,567.997,0.24639971900246227,-0.5036002809975377,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-03,BTC/USD,100,40564.18,40527.56,0.09027669239216131,-0.2597233076078387,0.35,False,Binance US,Bittrex
01-09-2021_19-16-04,ETH/USD,100,1291.003,1289.87,0.08776122131397358,-0.6622387786860264,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-04,XRP/USD,100,0.33041,0.33,0.12408825398745982,-0.3859117460125402,0.51,False,Bittrex,Kraken
01-09-2021_19-16-04,BCH/USD,100,569.4,567.997,0.24639971900246227,-0.5036002809975377,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-05,BTC/USD,100,40573.84,40520.18,0.1322527027266737,-0.21774729727332628,0.35,False,Binance US,Bittrex
01-09-2021_19-16-06,ETH/USD,100,1291.21,1289.88,0.10300415888971796,-0.256995841110282,0.36,False,Binance US,Kraken
01-09-2021_19-16-06,XRP/USD,100,0.3307,0.33,0.21167221046264845,-0.14832778953735154,0.36,False,Binance US,Kraken
01-09-2021_19-16-07,BCH/USD,100,569.37,567.99,0.24237314927024528,-0.5176268507297548,0.76,False,Coinbase Pro,Kraken
01-09-2021_19-16-07,BTC/USD,100,40581.17,40535.359,0.11288733173538743,-0.23611266826461255,0.349,False,Binance US,Bittrex
01-09-2021_19-16-08,ETH/USD,100,1291.21,1290.38,0.06428079088606248,-0.2957192091139375,0.36,False,Binance US,Kraken
01-09-2021_19-16-08,XRP/USD,100,0.3307,0.33041,0.08769277290596084,-0.26230722709403914,0.35,False,Binance US,Bittrex
01-09-2021_19-16-09,BCH/USD,100,569.56,567.997,0.27442236112086316,-0.47557763887913684,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-09,BTC/USD,100,40581.17,40535.349,0.11291197370602248,-0.23708802629397752,0.35,False,Binance US,Bittrex
01-09-2021_19-16-10,ETH/USD,100,1291.21,1290.38,0.06428079088606248,-0.2957192091139375,0.36,False,Binance US,Kraken
01-09-2021_19-16-10,XRP/USD,100,0.3309,0.33041,0.14808099123603685,-0.20191900876396313,0.35,False,Binance US,Bittrex
01-09-2021_19-16-10,BCH/USD,100,569.56,567.997,0.27442236112086316,-0.47557763887913684,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-11,BTC/USD,100,40581.17,40535.349,0.11291197370602248,-0.23708802629397752,0.35,False,Binance US,Bittrex
01-09-2021_19-16-11,ETH/USD,100,1291.21,1290.38,0.06428079088606248,-0.2957192091139375,0.36,False,Binance US,Kraken
01-09-2021_19-16-12,XRP/USD,100,0.331,0.33041,0.17824773413898337,-0.1717522658610166,0.35,False,Binance US,Bittrex
01-09-2021_19-16-12,BCH/USD,100,569.76,567.999,0.3090775063184441,-0.4409224936815559,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-13,BTC/USD,100,40581.17,40535.349,0.11291197370602248,-0.23708802629397752,0.35,False,Binance US,Bittrex
01-09-2021_19-16-13,ETH/USD,100,1291.58,1290.38,0.09290945973147757,-0.2670905402685224,0.36,False,Binance US,Kraken
01-09-2021_19-16-14,XRP/USD,100,0.331,0.3305,0.15105740181268895,-0.448942598187311,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-14,BCH/USD,100,571.41,568.0,0.5967693950053322,-0.15323060499466779,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-15,BTC/USD,100,40581.17,40535.37,0.11286022556766018,-0.2371397744323398,0.35,False,Binance US,Bittrex
01-09-2021_19-16-15,ETH/USD,100,1291.57,1290.38,0.09213592759198706,-0.2678640724080129,0.36,False,Binance US,Kraken
01-09-2021_19-16-15,XRP/USD,100,0.331,0.3305,0.15105740181268895,-0.448942598187311,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-16,BCH/USD,100,571.02,568.0,0.528878147875728,-0.22112185212427204,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-16,BTC/USD,100,40581.17,40535.359,0.11288733173538743,-0.23611266826461255,0.349,False,Binance US,Bittrex
01-09-2021_19-16-16,ETH/USD,100,1291.57,1290.38,0.09213592759198706,-0.2678640724080129,0.36,False,Binance US,Kraken
01-09-2021_19-16-17,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-17,BCH/USD,100,571.02,568.0,0.528878147875728,-0.22112185212427204,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-18,BTC/USD,100,40581.17,40535.359,0.11288733173538743,-0.23611266826461255,0.349,False,Binance US,Bittrex
01-09-2021_19-16-18,ETH/USD,100,1291.57,1290.8,0.05961736491246947,-0.5403826350875305,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-18,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-18,BCH/USD,100,571.24,568.0,0.5671871717666847,-0.18281282823331535,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-19,BTC/USD,100,40581.17,40535.36,0.11288486753831316,-0.2371151324616868,0.35,False,Binance US,Bittrex
01-09-2021_19-16-19,ETH/USD,100,1291.57,1290.8,0.05961736491246947,-0.5403826350875305,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-20,XRP/USD,100,0.331,0.3307,0.09063444108762009,-0.5093655589123799,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-20,BCH/USD,100,571.24,568.0,0.5671871717666847,-0.18281282823331535,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-21,BTC/USD,100,40581.17,40535.35,0.11290950950896614,-0.23709049049103384,0.35,False,Binance US,Bittrex
01-09-2021_19-16-21,ETH/USD,100,1290.974,1290.26,0.05530707822155534,-0.6946929217784447,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-21,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-22,BCH/USD,100,570.41,568.0,0.4225031117967722,-0.3274968882032278,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-23,BTC/USD,100,40580.0,40528.788,0.12620009857072334,-0.38279990142927667,0.509,False,Kraken,Bittrex
01-09-2021_19-16-23,ETH/USD,100,1290.938,1289.92,0.0788573889683338,-0.6711426110316662,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-24,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-24,BCH/USD,100,570.77,568.0,0.48530931899013297,-0.26469068100986703,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-24,BTC/USD,100,40581.17,40528.788,0.12907957064815478,-0.2199204293518452,0.349,False,Binance US,Bittrex
01-09-2021_19-16-25,ETH/USD,100,1290.925,1289.94,0.07630187656137266,-0.6736981234386273,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-26,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-26,BCH/USD,100,570.59,568.0,0.4539161219089069,-0.2960838780910931,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-27,BTC/USD,100,40581.17,40532.944,0.11883836764685472,-0.23116163235314524,0.35,False,Binance US,Bittrex
01-09-2021_19-16-27,ETH/USD,100,1290.872,1289.93,0.07297392770158523,-0.6770260722984147,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-28,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-28,BCH/USD,100,570.59,568.0,0.4539161219089069,-0.2960838780910931,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-28,BTC/USD,100,40581.17,40532.944,0.11883836764685472,-0.23116163235314524,0.35,False,Binance US,Bittrex
01-09-2021_19-16-29,ETH/USD,100,1290.821,1289.92,0.06980053779724997,-0.6801994622027501,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-29,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-30,BCH/USD,100,571.23,568.0,0.5654464926562013,-0.18455350734379872,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-30,BTC/USD,100,40581.17,40532.944,0.11883836764685472,-0.23116163235314524,0.35,False,Binance US,Bittrex
01-09-2021_19-16-31,ETH/USD,100,1290.821,1289.94,0.06825113629231769,-0.6817488637076823,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-31,XRP/USD,100,0.331,0.3306,0.12084592145015452,-0.4791540785498455,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-31,BCH/USD,100,571.23,568.0,0.5654464926562013,-0.18455350734379872,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-32,BTC/USD,100,40594.15,40532.944,0.15077541961094962,-0.19922458038905036,0.35,False,Binance US,Bittrex
01-09-2021_19-16-32,ETH/USD,100,1291.25,1289.94,0.1014520813165495,-0.4985479186834505,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-33,XRP/USD,100,0.331,0.3307,0.09063444108762009,-0.5093655589123799,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-33,BCH/USD,100,571.14,568.0,0.5497776377070397,-0.2002223622929603,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-34,BTC/USD,100,40594.16,40535.37,0.14482378746105565,-0.20517621253894433,0.35,False,Binance US,Bittrex
01-09-2021_19-16-34,ETH/USD,100,1291.73,1290.81,0.07122231426072576,-0.5287776857392742,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-35,XRP/USD,100,0.33133,0.3307,0.1901427579754382,-0.5598572420245618,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-35,BCH/USD,100,571.23,568.0,0.5654464926562013,-0.18455350734379872,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-35,BTC/USD,100,40600.0,40535.37,0.15918719211822016,-0.19081280788177982,0.35,False,Binance US,Bittrex
01-09-2021_19-16-36,ETH/USD,100,1291.73,1290.79,0.07277062544030521,-0.5272293745596948,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-36,XRP/USD,100,0.33133,0.3307,0.1901427579754382,-0.5598572420245618,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-36,BCH/USD,100,571.23,568.0,0.5654464926562013,-0.18455350734379872,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-37,BTC/USD,100,40600.0,40535.37,0.15918719211822016,-0.19081280788177982,0.35,False,Binance US,Bittrex
01-09-2021_19-16-37,ETH/USD,100,1292.24,1290.814,0.11035101838667205,-0.23864898161332793,0.349,False,Binance US,Bittrex
01-09-2021_19-16-37,XRP/USD,100,0.33133,0.3308,0.159961367820611,-0.590038632179389,0.75,False,Bittrex,Coinbase Pro
01-09-2021_19-16-38,BCH/USD,100,571.07,568.0,0.5375873360533822,-0.21241266394661784,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-38,BTC/USD,100,40600.0,40535.37,0.15918719211822016,-0.19081280788177982,0.35,False,Binance US,Bittrex
01-09-2021_19-16-39,ETH/USD,100,1292.24,1290.812,0.1105057883984485,-0.2394942116015515,0.35,False,Binance US,Bittrex
01-09-2021_19-16-39,XRP/USD,100,0.33105,0.33089,0.048331067814527555,-0.4616689021854724,0.50999997,False,Bittrex,Kraken
01-09-2021_19-16-39,BCH/USD,100,571.51,568.0,0.6141624818463353,-0.13583751815366474,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-40,BTC/USD,100,40600.0,40553.093,0.11553448275861883,-0.23446551724138115,0.35,False,Binance US,Bittrex
01-09-2021_19-16-40,ETH/USD,100,1292.23,1290.812,0.10973278750687726,-0.24026721249312272,0.35,False,Binance US,Bittrex
01-09-2021_19-16-41,XRP/USD,100,0.3313,0.3309,0.12073649260487652,-0.47926350739512347,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-41,BCH/USD,100,571.51,568.0,0.6141624818463353,-0.13583751815366474,0.75,False,Coinbase Pro,Bittrex
01-09-2021_19-16-41,BTC/USD,100,40616.23,40553.093,0.1554477114198005,-0.1945522885801995,0.35,False,Binance US,Bittrex
01-09-2021_19-16-42,ETH/USD,100,1292.99,1290.812,0.16844677839736666,-0.18155322160263332,0.35,False,Binance US,Bittrex
01-09-2021_19-16-42,XRP/USD,100,0.3313,0.3309,0.12073649260487652,-0.47926350739512347,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-42,BCH/USD,100,572.5,568.0,0.7860262008733624,0.03602620087336239,0.75,True,Coinbase Pro,Bittrex
01-09-2021_19-16-43,BTC/USD,100,40616.7,40558.669,0.1428747288676712,-0.36712527113232885,0.51,False,Kraken,Bittrex
01-09-2021_19-16-43,ETH/USD,100,1292.99,1290.811,0.16852411851600457,-0.1814758814839954,0.35,False,Binance US,Bittrex
01-09-2021_19-16-43,XRP/USD,100,0.3313,0.331,0.0905523694536574,-0.5094476305463426,0.6,False,Binance US,Coinbase Pro
01-09-2021_19-16-44,BCH/USD,100,572.5,568.0,0.7860262008733624,0.03602620087336239,0.75,True,Coinbase Pro,Bittrex
01-09-2021_19-16-44,BTC/USD,100,40616.7,40558.669,0.1428747288676712,-0.36712527113232885,0.51,False,Kraken,Bittrex
01-09-2021_19-16-45,ETH/USD,100,1292.99,1290.811,0.16852411851600457,-0.1814758814839954,0.35,False,Binance US,Bittrex
