,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
532,01-13-2021_20-52-14,LTC/USD,25.0,143.411,143.23,0.031552670297259555,-0.09544732970274045,0.127,False,Bittrex,Kraken
533,01-13-2021_20-52-25,LTC/USD,25.0,143.411,143.24,0.02980942884436903,-0.09719057115563097,0.127,False,Bittrex,Kraken
534,01-13-2021_20-52-34,LTC/USD,25.0,143.411,143.24,0.02980942884436903,-0.09719057115563097,0.127,False,Bittrex,Kraken
535,01-13-2021_20-52-46,LTC/USD,25.0,143.411,143.24,0.02980942884436903,-0.09719057115563097,0.127,False,Bittrex,Kraken
536,01-13-2021_20-52-55,LTC/USD,25.0,143.513,143.33,0.03187864514016025,-0.09512135485983975,0.127,False,Bittrex,Kraken
537,01-13-2021_20-53-06,LTC/USD,25.0,143.602,143.31,0.0508349465884879,-0.13116505341151208,0.182,False,Bittrex,Coinbase Pro
538,01-13-2021_20-53-16,LTC/USD,25.0,143.62,143.38,0.041776911293693264,-0.14022308870630673,0.182,False,Bittrex,Coinbase Pro
539,01-13-2021_20-53-27,LTC/USD,25.0,143.62,143.45,0.02959197883303438,-0.1524080211669656,0.182,False,Bittrex,Coinbase Pro
540,01-13-2021_20-53-37,LTC/USD,25.0,143.62,143.36,0.04525832056816441,-0.13674167943183557,0.182,False,Bittrex,Coinbase Pro
541,01-13-2021_20-53-46,LTC/USD,25.0,143.532,143.36,0.029958476158626127,-0.09704152384137388,0.127,False,Bittrex,Kraken
542,01-13-2021_20-53-56,LTC/USD,25.0,143.532,143.33,0.03518379176768911,-0.1468162082323109,0.182,False,Bittrex,Coinbase Pro
543,01-13-2021_20-54-08,LTC/USD,25.0,143.532,143.3,0.0404091073767521,-0.1415908926232479,0.182,False,Bittrex,Coinbase Pro
544,01-13-2021_20-54-19,LTC/USD,25.0,143.272,143.1,0.03001284270478479,-0.1519871572952152,0.182,False,Bittrex,Coinbase Pro
545,01-13-2021_20-54-31,LTC/USD,25.0,143.431,143.18,0.04374925922569123,-0.018420740774308775,0.06217,False,Bittrex,Binance US
546,01-13-2021_20-54-41,LTC/USD,25.0,143.31,143.07,0.04186728072011882,-0.1401327192798812,0.182,False,Bittrex,Coinbase Pro
547,01-13-2021_20-54-52,LTC/USD,25.0,143.31,143.05,0.04535622078012541,-0.13664377921987458,0.182,False,Bittrex,Coinbase Pro
548,01-13-2021_20-55-02,LTC/USD,25.0,143.31,143.09,0.038378340660107264,-0.15362165933989275,0.192,False,Bittrex,Coinbase Pro
