,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
759,01-13-2021_21-32-15,XTZ/USD,25.0,2.4491,2.4477,0.014290964027600401,-0.0757090359723996,0.09,False,Binance US,Kraken
760,01-13-2021_21-32-25,XTZ/USD,25.0,2.4491,2.4477,0.014290964027600401,-0.0757090359723996,0.09,False,Binance US,Kraken
761,01-13-2021_21-32-36,XTZ/USD,25.0,2.4489,2.4448,0.04185552697129542,-0.10314447302870457,0.145,False,Binance US,Coinbase Pro
762,01-13-2021_21-32-46,XTZ/USD,25.0,2.4489,2.4457,0.03266772836783956,-0.11233227163216043,0.145,False,Binance US,Coinbase Pro
763,01-13-2021_21-32-57,XTZ/USD,25.0,2.4489,2.4457,0.03266772836783956,-0.11233227163216043,0.145,False,Binance US,Coinbase Pro
764,01-13-2021_21-33-09,XTZ/USD,25.0,2.4489,2.446,0.02960512883335276,-0.06039487116664724,0.09,False,Binance US,Kraken
765,01-13-2021_21-33-19,XTZ/USD,25.0,2.45016958,2.4476,0.02621838934103338,-0.15628161065896662,0.1825,False,Bittrex,Coinbase Pro
766,01-13-2021_21-33-30,XTZ/USD,25.0,2.45016958,2.4484,0.018055689027042132,-0.16444431097295786,0.1825,False,Bittrex,Coinbase Pro
767,01-13-2021_21-33-42,XTZ/USD,25.0,2.45163106,2.4494,0.02275077229605842,-0.15974922770394157,0.1825,False,Bittrex,Coinbase Pro
768,01-13-2021_21-33-52,XTZ/USD,25.0,2.45004986,2.4466,0.035201936665892136,-0.14729805333410786,0.18249999,False,Bittrex,Coinbase Pro
769,01-13-2021_21-34-04,XTZ/USD,25.0,2.45004986,2.4473,0.028059224884511274,-0.16444076511548875,0.19249999,False,Bittrex,Coinbase Pro
770,01-13-2021_21-34-14,XTZ/USD,25.0,2.45004984,2.448,0.020916309196389565,-0.10658369080361044,0.1275,False,Bittrex,Kraken
771,01-13-2021_21-34-25,XTZ/USD,25.0,2.45004984,2.4457,0.044385219526801134,-0.13811478047319886,0.1825,False,Bittrex,Coinbase Pro
772,01-13-2021_21-34-37,XTZ/USD,25.0,2.45004984,2.4457,0.044385219526801134,-0.13811478047319886,0.1825,False,Bittrex,Coinbase Pro
773,01-13-2021_21-34-47,XTZ/USD,25.0,2.4491,2.4445,0.046956024662120135,-0.09804397533787985,0.145,False,Binance US,Coinbase Pro
774,01-13-2021_21-34-57,XTZ/USD,25.0,2.44816758,2.4428,0.05481222000333517,-0.12768777999666484,0.1825,False,Bittrex,Coinbase Pro
775,01-13-2021_21-35-08,XTZ/USD,25.0,2.44816752,2.4439,0.04357871719497334,-0.13892128280502666,0.1825,False,Bittrex,Coinbase Pro
776,01-13-2021_21-35-19,XTZ/USD,25.0,2.44816746,2.4437,0.045620449509608585,-0.14687955049039142,0.1925,False,Bittrex,Coinbase Pro
777,01-13-2021_21-35-30,XTZ/USD,25.0,2.44816549,2.4426,0.05683326987833603,-0.12566673012166396,0.1825,False,Bittrex,Coinbase Pro
778,01-13-2021_21-35-40,XTZ/USD,25.0,2.4477,2.4427,0.05106834987948214,-0.09393165012051785,0.145,False,Binance US,Coinbase Pro
779,01-13-2021_21-35-51,XTZ/USD,25.0,2.447,2.4426,0.044953003677972614,-0.10004699632202738,0.145,False,Binance US,Coinbase Pro
780,01-13-2021_21-36-02,XTZ/USD,25.0,2.44623074,2.4432,0.030973570383632434,-0.15152642961636756,0.1825,False,Bittrex,Coinbase Pro
781,01-13-2021_21-36-13,XTZ/USD,25.0,2.44623074,2.4426,0.037105453102103364,-0.14539454689789663,0.1825,False,Bittrex,Coinbase Pro
782,01-13-2021_21-36-24,XTZ/USD,25.0,2.44623074,2.4441,0.02177574630592377,-0.16072425369407622,0.1825,False,Bittrex,Coinbase Pro
783,01-13-2021_21-36-34,XTZ/USD,25.0,2.44623074,2.4434,0.028929609477475457,-0.16357039052252453,0.1925,False,Bittrex,Coinbase Pro
784,01-13-2021_21-36-44,XTZ/USD,25.0,2.4462,2.4432,0.030659798871720562,-0.11434020112827943,0.145,False,Binance US,Coinbase Pro
785,01-13-2021_21-36-55,XTZ/USD,25.0,2.4462,2.4434,0.028615812280272827,-0.12638418771972718,0.155,False,Binance US,Coinbase Pro
786,01-13-2021_21-37-05,XTZ/USD,25.0,2.4462,2.4433,0.029637805575998964,-0.11536219442400103,0.145,False,Binance US,Coinbase Pro
787,01-13-2021_21-37-16,XTZ/USD,25.0,2.4462,2.4434,0.028615812280272827,-0.12638418771972718,0.155,False,Binance US,Coinbase Pro
788,01-13-2021_21-37-25,XTZ/USD,25.0,2.4462,2.444,0.022483852505929623,-0.12251614749407036,0.145,False,Binance US,Coinbase Pro
