,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
598,01-13-2021_21-04-10,BCH/USD,25.0,486.974,486.19,0.04024855536435168,-0.08675144463564832,0.127,False,Bittrex,Kraken
599,01-13-2021_21-04-21,BCH/USD,25.0,486.974,486.19,0.04024855536435168,-0.08675144463564832,0.127,False,Bittrex,Kraken
600,01-13-2021_21-04-31,BCH/USD,25.0,486.972,486.18,0.04065942189694547,-0.08634057810305454,0.127,False,Bittrex,Kraken
601,01-13-2021_21-04-43,BCH/USD,25.0,486.713,486.06,0.03354132722980586,-0.09345867277019415,0.127,False,Bittrex,Kraken
602,01-13-2021_21-04-55,BCH/USD,25.0,486.484,485.78,0.03617796268736525,-0.09082203731263475,0.127,False,Bittrex,Kraken
603,01-13-2021_21-05-06,BCH/USD,25.0,486.012,485.23,0.04022534423018271,-0.0867746557698173,0.127,False,Bittrex,Kraken
604,01-13-2021_21-05-16,BCH/USD,25.0,486.01,485.75,0.0133742104071928,-0.1686257895928072,0.182,False,Bittrex,Coinbase Pro
605,01-13-2021_21-05-26,BCH/USD,25.0,486.831,485.9,0.04780919867469614,-0.014240801325303858,0.06205,False,Bittrex,Binance US
606,01-13-2021_21-05-37,BCH/USD,25.0,486.833,485.9,0.047911706889223284,-0.014138293110776717,0.06205,False,Bittrex,Binance US
607,01-13-2021_21-05-47,BCH/USD,25.0,486.823,485.9,0.04739915739396053,-0.014650842606039473,0.06205,False,Bittrex,Binance US
608,01-13-2021_21-05-56,BCH/USD,25.0,486.822,485.9,0.047347901286303076,-0.014702098713696925,0.06205,False,Bittrex,Binance US
609,01-13-2021_21-06-06,BCH/USD,25.0,486.705,485.9,0.041349482746222396,-0.020700517253777605,0.06205,False,Bittrex,Binance US
610,01-13-2021_21-06-18,BCH/USD,25.0,486.702,486.0,0.036059025851547674,-0.09094097414845233,0.127,False,Bittrex,Kraken
611,01-13-2021_21-06-28,BCH/USD,25.0,486.7,486.0,0.03595644133963369,-0.09104355866036631,0.127,False,Bittrex,Kraken
612,01-13-2021_21-06-38,BCH/USD,25.0,486.82,486.0,0.04211002013064342,-0.04288997986935659,0.085,False,Binance US,Kraken
613,01-13-2021_21-06-50,BCH/USD,25.0,486.82,486.0,0.04211002013064342,-0.04288997986935659,0.085,False,Binance US,Kraken
614,01-13-2021_21-07-01,BCH/USD,25.0,486.696,486.18,0.026505251738252397,-0.1004947482617476,0.127,False,Bittrex,Kraken
615,01-13-2021_21-07-12,BCH/USD,25.0,486.693,486.19,0.025837643031643452,-0.10116235696835654,0.127,False,Bittrex,Kraken
616,01-13-2021_21-07-24,BCH/USD,25.0,486.689,486.19,0.02563238536313866,-0.10136761463686134,0.127,False,Bittrex,Kraken
617,01-13-2021_21-07-37,BCH/USD,25.0,486.688,486.18,0.026094746531657928,-0.10090525346834207,0.127,False,Bittrex,Kraken
618,01-13-2021_21-07-48,BCH/USD,25.0,486.582,485.53,0.05405049919643662,-0.12794950080356338,0.182,False,Bittrex,Coinbase Pro
619,01-13-2021_21-08-00,BCH/USD,25.0,486.211,485.39,0.042214182731366956,-0.13978581726863304,0.182,False,Bittrex,Coinbase Pro
620,01-13-2021_21-08-11,BCH/USD,25.0,486.204,485.4,0.041340671816769835,-0.08565932818323016,0.127,False,Bittrex,Kraken
621,01-13-2021_21-08-21,BCH/USD,25.0,486.199,485.36,0.04314077157707022,-0.13885922842292978,0.182,False,Bittrex,Coinbase Pro
622,01-13-2021_21-08-32,BCH/USD,25.0,486.194,485.61,0.030029165312612,-0.151970834687388,0.182,False,Bittrex,Coinbase Pro
623,01-13-2021_21-08-43,BCH/USD,25.0,486.19,485.8,0.020053888397539354,-0.10694611160246065,0.127,False,Bittrex,Kraken
624,01-13-2021_21-08-53,BCH/USD,25.0,486.988,485.8,0.060987129046300326,-0.06601287095369968,0.127,False,Bittrex,Kraken
625,01-13-2021_21-09-04,BCH/USD,25.0,486.931,485.8,0.0580677755164475,-0.0689322244835525,0.127,False,Bittrex,Kraken
626,01-13-2021_21-09-15,BCH/USD,25.0,486.928,485.8,0.05791410639765971,-0.0690858936023403,0.127,False,Bittrex,Kraken
627,01-13-2021_21-09-25,BCH/USD,25.0,486.844,485.8,0.05361060216414204,-0.07338939783585796,0.127,False,Bittrex,Kraken
628,01-13-2021_21-09-35,BCH/USD,25.0,486.838,485.8,0.05330315217793244,-0.07369684782206756,0.127,False,Bittrex,Kraken
629,01-13-2021_21-09-45,BCH/USD,25.0,486.837,485.8,0.053251909776782465,-0.07374809022321754,0.127,False,Bittrex,Kraken
630,01-13-2021_21-09-55,BCH/USD,25.0,486.837,485.8,0.053251909776782465,-0.07374809022321754,0.127,False,Bittrex,Kraken
631,01-13-2021_21-10-05,BCH/USD,25.0,486.837,485.8,0.053251909776782465,-0.07374809022321754,0.127,False,Bittrex,Kraken
632,01-13-2021_21-10-15,BCH/USD,25.0,486.837,485.8,0.053251909776782465,-0.07374809022321754,0.127,False,Bittrex,Kraken
633,01-13-2021_21-10-25,BCH/USD,25.0,486.837,485.8,0.053251909776782465,-0.07374809022321754,0.127,False,Bittrex,Kraken
634,01-13-2021_21-10-37,BCH/USD,25.0,486.837,485.8,0.053251909776782465,-0.07374809022321754,0.127,False,Bittrex,Kraken
635,01-13-2021_21-10-49,BCH/USD,25.0,486.834,485.8,0.053098181310261394,-0.07390181868973861,0.127,False,Bittrex,Kraken
636,01-13-2021_21-11-00,BCH/USD,25.0,486.33,485.78,0.02827298336520528,-0.1537270166347947,0.182,False,Bittrex,Coinbase Pro
637,01-13-2021_21-11-12,BCH/USD,25.0,486.323,485.8,0.026885423884947232,-0.10011457611505277,0.127,False,Bittrex,Kraken
638,01-13-2021_21-11-22,BCH/USD,25.0,486.322,485.8,0.026834072898202804,-0.1001659271017972,0.127,False,Bittrex,Kraken
639,01-13-2021_21-11-33,BCH/USD,25.0,486.316,485.68,0.03269479104121432,-0.09430520895878569,0.127,False,Bittrex,Kraken
640,01-13-2021_21-11-43,BCH/USD,25.0,486.313,485.68,0.032540771067192394,-0.09445922893280762,0.127,False,Bittrex,Kraken
641,01-13-2021_21-11-52,BCH/USD,25.0,486.311,485.8,0.02626919810573724,-0.10073080189426276,0.127,False,Bittrex,Kraken
642,01-13-2021_21-12-02,BCH/USD,25.0,486.311,485.8,0.02626919810573724,-0.10073080189426276,0.127,False,Bittrex,Kraken
643,01-13-2021_21-12-11,BCH/USD,25.0,486.311,485.8,0.02626919810573724,-0.10073080189426276,0.127,False,Bittrex,Kraken
644,01-13-2021_21-12-21,BCH/USD,25.0,486.95,486.07,0.045179176506827984,-0.03982082349317202,0.085,False,Binance US,Kraken
645,01-13-2021_21-12-32,BCH/USD,25.0,486.95,486.6,0.017968990656123108,-0.0670310093438769,0.085,False,Binance US,Kraken
646,01-13-2021_21-12-42,BCH/USD,25.0,486.998,486.77,0.011704360182177784,-0.1702956398178222,0.182,False,Bittrex,Coinbase Pro
647,01-13-2021_21-12-54,BCH/USD,25.0,486.764,486.1,0.03410276848739775,-0.14789723151260226,0.182,False,Bittrex,Coinbase Pro
648,01-13-2021_21-13-06,BCH/USD,25.0,486.763,486.18,0.029942703122462576,-0.1520572968775374,0.182,False,Bittrex,Coinbase Pro
649,01-13-2021_21-13-16,BCH/USD,25.0,486.724,485.97,0.038728314198599324,-0.14327168580140068,0.182,False,Bittrex,Coinbase Pro
650,01-13-2021_21-13-26,BCH/USD,25.0,486.717,485.98,0.03785567383099246,-0.08914432616900754,0.127,False,Bittrex,Kraken
651,01-13-2021_21-13-36,BCH/USD,25.0,486.83,485.98,0.04364973399338403,-0.05135026600661597,0.095,False,Binance US,Kraken
652,01-13-2021_21-13-46,BCH/USD,25.0,486.713,485.98,0.037650525052752036,-0.08934947494724796,0.127,False,Bittrex,Kraken
653,01-13-2021_21-13-55,BCH/USD,25.0,486.254,485.7,0.028483056180516275,-0.15351694381948372,0.182,False,Bittrex,Coinbase Pro
654,01-13-2021_21-14-05,BCH/USD,25.0,486.251,485.76,0.025244164022284042,-0.15675583597771595,0.182,False,Bittrex,Coinbase Pro
655,01-13-2021_21-14-16,BCH/USD,25.0,486.52,485.97,0.028261941955107426,-0.06673805804489258,0.095,False,Binance US,Kraken
656,01-13-2021_21-14-26,BCH/USD,25.0,486.53,485.98,0.02826136106714666,-0.056738638932853344,0.085,False,Binance US,Kraken
657,01-13-2021_21-14-36,BCH/USD,25.0,486.56,485.98,0.029801052285431607,-0.0651989477145684,0.095,False,Binance US,Kraken
658,01-13-2021_21-14-45,BCH/USD,25.0,486.56,485.98,0.029801052285431607,-0.0651989477145684,0.095,False,Binance US,Kraken
659,01-13-2021_21-14-56,BCH/USD,25.0,486.433,485.89,0.027907234912105387,-0.1540927650878946,0.182,False,Bittrex,Coinbase Pro
660,01-13-2021_21-15-07,BCH/USD,25.0,486.429,485.98,0.023076337965045025,-0.10392366203495498,0.127,False,Bittrex,Kraken
661,01-13-2021_21-15-17,BCH/USD,25.0,486.943,485.98,0.049441105016396446,-0.07755889498360355,0.127,False,Bittrex,Kraken
662,01-13-2021_21-15-27,BCH/USD,25.0,486.943,485.98,0.049441105016396446,-0.07755889498360355,0.127,False,Bittrex,Kraken
663,01-13-2021_21-15-37,BCH/USD,25.0,486.95,486.67,0.014375192524898486,-0.07062480747510153,0.085,False,Binance US,Kraken
664,01-13-2021_21-15-47,BCH/USD,25.0,486.942,486.61,0.017045151167900573,-0.16495484883209943,0.182,False,Bittrex,Coinbase Pro
665,01-13-2021_21-15-58,BCH/USD,25.0,486.903,486.2,0.03609548513769844,-0.14590451486230155,0.182,False,Bittrex,Coinbase Pro
